Estación,fecha_hora,weekday,Hora,latitud,longitud,ruido_pred
Portal del Norte,2020-01-06 19:00:00,1,19,4.75447203,-74.04596522,56.26533607278329
Portal del Norte,2020-01-06 20:00:00,1,20,4.75447203,-74.04596522,55.89642626184896
Portal del Norte,2020-01-06 21:00:00,1,21,4.75447203,-74.04596522,55.03774296858973
Portal del Norte,2020-01-06 22:00:00,1,22,4.75447203,-74.04596522,54.00111197581455
Portal del Norte,2020-01-06 23:00:00,1,23,4.75447203,-74.04596522,51.98464672976555
Portal del Norte,2020-01-07 00:00:00,2,0,4.75447203,-74.04596522,47.394527865627
Portal del Norte,2020-01-07 01:00:00,2,1,4.75447203,-74.04596522,45.98450397202337
Portal del Norte,2020-01-07 02:00:00,2,2,4.75447203,-74.04596522,45.86385427763368
Portal del Norte,2020-01-07 03:00:00,2,3,4.75447203,-74.04596522,47.26930354811374
Portal del Norte,2020-01-07 04:00:00,2,4,4.75447203,-74.04596522,53.38193576149942
Portal del Norte,2020-01-07 05:00:00,2,5,4.75447203,-74.04596522,57.05570813436703
Portal del Norte,2020-01-07 06:00:00,2,6,4.75447203,-74.04596522,58.01963618028357
Portal del Norte,2020-01-07 07:00:00,2,7,4.75447203,-74.04596522,57.97261930323451
Portal del Norte,2020-01-07 08:00:00,2,8,4.75447203,-74.04596522,57.69010128846565
Portal del Norte,2020-01-07 09:00:00,2,9,4.75447203,-74.04596522,57.403977543480295
Portal del Norte,2020-01-07 10:00:00,2,10,4.75447203,-74.04596522,57.513803211353896
Portal del Norte,2020-01-07 11:00:00,2,11,4.75447203,-74.04596522,57.54164069441923
Portal del Norte,2020-01-07 12:00:00,2,12,4.75447203,-74.04596522,57.63142769374782
Portal del Norte,2020-01-07 13:00:00,2,13,4.75447203,-74.04596522,57.844858708254336
Portal del Norte,2020-01-07 14:00:00,2,14,4.75447203,-74.04596522,57.853614244202824
Portal del Norte,2020-01-07 15:00:00,2,15,4.75447203,-74.04596522,57.76424799004979
Portal del Norte,2020-01-07 16:00:00,2,16,4.75447203,-74.04596522,57.65666525668299
Portal del Norte,2020-01-07 17:00:00,2,17,4.75447203,-74.04596522,57.532774098530446
Portal del Norte,2020-01-07 18:00:00,2,18,4.75447203,-74.04596522,57.04821407842635
Portal del Norte,2020-01-07 19:00:00,2,19,4.75447203,-74.04596522,56.75034074136167
Portal del Norte,2020-01-07 20:00:00,2,20,4.75447203,-74.04596522,56.34346302750555
Portal del Norte,2020-01-07 21:00:00,2,21,4.75447203,-74.04596522,55.577511026906826
Portal del Norte,2020-01-07 22:00:00,2,22,4.75447203,-74.04596522,54.53641359467192
Portal del Norte,2020-01-07 23:00:00,2,23,4.75447203,-74.04596522,52.38597324175883
AV. El Dorado,2020-01-01 00:00:00,3,0,4.63026213,-74.07976893,53.176800718639456
AV. El Dorado,2020-01-01 01:00:00,3,1,4.63026213,-74.07976893,51.667579216845915
AV. El Dorado,2020-01-01 02:00:00,3,2,4.63026213,-74.07976893,51.21827813728683
AV. El Dorado,2020-01-01 03:00:00,3,3,4.63026213,-74.07976893,52.23102687565806
AV. El Dorado,2020-01-01 04:00:00,3,4,4.63026213,-74.07976893,55.67529731410511
AV. El Dorado,2020-01-01 05:00:00,3,5,4.63026213,-74.07976893,57.05546662156272
AV. El Dorado,2020-01-01 06:00:00,3,6,4.63026213,-74.07976893,58.21532875754086
AV. El Dorado,2020-01-01 07:00:00,3,7,4.63026213,-74.07976893,58.497540284104296
AV. El Dorado,2020-01-01 08:00:00,3,8,4.63026213,-74.07976893,58.37651284899167
AV. El Dorado,2020-01-01 09:00:00,3,9,4.63026213,-74.07976893,58.34879260215267
AV. El Dorado,2020-01-01 10:00:00,3,10,4.63026213,-74.07976893,58.1881765580635
AV. El Dorado,2020-01-01 11:00:00,3,11,4.63026213,-74.07976893,58.20475508122623
AV. El Dorado,2020-01-01 12:00:00,3,12,4.63026213,-74.07976893,58.28354611814926
AV. El Dorado,2020-01-01 13:00:00,3,13,4.63026213,-74.07976893,58.4594513906321
AV. El Dorado,2020-01-01 14:00:00,3,14,4.63026213,-74.07976893,58.512835444533636
AV. El Dorado,2020-01-01 15:00:00,3,15,4.63026213,-74.07976893,58.470494203736706
AV. El Dorado,2020-01-01 16:00:00,3,16,4.63026213,-74.07976893,58.39744653947829
AV. El Dorado,2020-01-01 17:00:00,3,17,4.63026213,-74.07976893,58.20817577636655
AV. El Dorado,2020-01-01 18:00:00,3,18,4.63026213,-74.07976893,57.92934798441127
AV. El Dorado,2020-01-01 19:00:00,3,19,4.63026213,-74.07976893,57.65883996517631
AV. El Dorado,2020-01-01 20:00:00,3,20,4.63026213,-74.07976893,57.31491674431073
AV. El Dorado,2020-01-01 21:00:00,3,21,4.63026213,-74.07976893,56.52751667348618
AV. El Dorado,2020-01-01 22:00:00,3,22,4.63026213,-74.07976893,55.13245747171228
AV. El Dorado,2020-01-01 23:00:00,3,23,4.63026213,-74.07976893,52.274903112428824
AV. El Dorado,2020-01-02 00:00:00,4,0,4.63026213,-74.07976893,53.66066155797681
AV. El Dorado,2020-01-02 01:00:00,4,1,4.63026213,-74.07976893,52.154643712793906
AV. El Dorado,2020-01-02 02:00:00,4,2,4.63026213,-74.07976893,51.64399621956086
AV. El Dorado,2020-01-02 03:00:00,4,3,4.63026213,-74.07976893,52.60723630661859
AV. El Dorado,2020-01-02 04:00:00,4,4,4.63026213,-74.07976893,55.71018918492795
AV. El Dorado,2020-01-02 05:00:00,4,5,4.63026213,-74.07976893,57.139725247636086
AV. El Dorado,2020-01-02 06:00:00,4,6,4.63026213,-74.07976893,58.450218186929774
AV. El Dorado,2020-01-02 07:00:00,4,7,4.63026213,-74.07976893,58.70751720266628
AV. El Dorado,2020-01-02 08:00:00,4,8,4.63026213,-74.07976893,58.572040162289994
AV. El Dorado,2020-01-02 09:00:00,4,9,4.63026213,-74.07976893,58.54431991545099
AV. El Dorado,2020-01-02 10:00:00,4,10,4.63026213,-74.07976893,58.36560219807818
AV. El Dorado,2020-01-02 11:00:00,4,11,4.63026213,-74.07976893,58.38218072124091
AV. El Dorado,2020-01-02 12:00:00,4,12,4.63026213,-74.07976893,58.442525237110566
AV. El Dorado,2020-01-02 13:00:00,4,13,4.63026213,-74.07976893,58.60031871700743
AV. El Dorado,2020-01-02 14:00:00,4,14,4.63026213,-74.07976893,58.645735373699395
AV. El Dorado,2020-01-02 15:00:00,4,15,4.63026213,-74.07976893,58.62821585619398
AV. El Dorado,2020-01-02 16:00:00,4,16,4.63026213,-74.07976893,58.60425463157705
AV. El Dorado,2020-01-02 17:00:00,4,17,4.63026213,-74.07976893,58.41498386846531
AV. El Dorado,2020-01-02 18:00:00,4,18,4.63026213,-74.07976893,58.10587215530258
AV. El Dorado,2020-01-02 19:00:00,4,19,4.63026213,-74.07976893,57.79320995578538
AV. El Dorado,2020-01-02 20:00:00,4,20,4.63026213,-74.07976893,57.449286734919795
AV. El Dorado,2020-01-02 21:00:00,4,21,4.63026213,-74.07976893,56.6025179154344
AV. El Dorado,2020-01-02 22:00:00,4,22,4.63026213,-74.07976893,55.26796331297117
AV. El Dorado,2020-01-02 23:00:00,4,23,4.63026213,-74.07976893,52.68369971750217
AV. El Dorado,2020-01-03 00:00:00,5,0,4.63026213,-74.07976893,53.919862013995484
AV. El Dorado,2020-01-03 01:00:00,5,1,4.63026213,-74.07976893,52.43349635122061
AV. El Dorado,2020-01-03 02:00:00,5,2,4.63026213,-74.07976893,51.89540659997772
AV. El Dorado,2020-01-03 03:00:00,5,3,4.63026213,-74.07976893,52.73198073784425
AV. El Dorado,2020-01-03 04:00:00,5,4,4.63026213,-74.07976893,55.42767296155924
AV. El Dorado,2020-01-03 05:00:00,5,5,4.63026213,-74.07976893,56.966005059206616
AV. El Dorado,2020-01-03 06:00:00,5,6,4.63026213,-74.07976893,58.3220733462092
AV. El Dorado,2020-01-03 07:00:00,5,7,4.63026213,-74.07976893,58.70135521789934
AV. El Dorado,2020-01-03 08:00:00,5,8,4.63026213,-74.07976893,58.61913704562275
AV. El Dorado,2020-01-03 09:00:00,5,9,4.63026213,-74.07976893,58.672007706856384
AV. El Dorado,2020-01-03 10:00:00,5,10,4.63026213,-74.07976893,58.451434384410746
AV. El Dorado,2020-01-03 11:00:00,5,11,4.63026213,-74.07976893,58.452852355485135
AV. El Dorado,2020-01-03 12:00:00,5,12,4.63026213,-74.07976893,58.49480147814674
AV. El Dorado,2020-01-03 13:00:00,5,13,4.63026213,-74.07976893,58.60070341087318
AV. El Dorado,2020-01-03 14:00:00,5,14,4.63026213,-74.07976893,58.64741942820866
AV. El Dorado,2020-01-03 15:00:00,5,15,4.63026213,-74.07976893,58.67036019489758
AV. El Dorado,2020-01-03 16:00:00,5,16,4.63026213,-74.07976893,58.665367881179385
AV. El Dorado,2020-01-03 17:00:00,5,17,4.63026213,-74.07976893,58.479259263313175
AV. El Dorado,2020-01-03 18:00:00,5,18,4.63026213,-74.07976893,58.201319097332295
AV. El Dorado,2020-01-03 19:00:00,5,19,4.63026213,-74.07976893,57.96535426153217
AV. El Dorado,2020-01-03 20:00:00,5,20,4.63026213,-74.07976893,57.65588132744849
AV. El Dorado,2020-01-03 21:00:00,5,21,4.63026213,-74.07976893,56.83220394870932
AV. El Dorado,2020-01-03 22:00:00,5,22,4.63026213,-74.07976893,55.50139063798248
AV. El Dorado,2020-01-03 23:00:00,5,23,4.63026213,-74.07976893,53.27079965689801
AV. El Dorado,2020-01-04 00:00:00,6,0,4.63026213,-74.07976893,54.89159647572862
AV. El Dorado,2020-01-04 01:00:00,6,1,4.63026213,-74.07976893,53.71994066642396
AV. El Dorado,2020-01-04 02:00:00,6,2,4.63026213,-74.07976893,53.35809031323851
AV. El Dorado,2020-01-04 03:00:00,6,3,4.63026213,-74.07976893,53.488738708837566
AV. El Dorado,2020-01-04 04:00:00,6,4,4.63026213,-74.07976893,55.39889794656862
AV. El Dorado,2020-01-04 05:00:00,6,5,4.63026213,-74.07976893,56.22243107042448
AV. El Dorado,2020-01-04 06:00:00,6,6,4.63026213,-74.07976893,57.604554380934324
AV. El Dorado,2020-01-04 07:00:00,6,7,4.63026213,-74.07976893,57.999814735029105
AV. El Dorado,2020-01-04 08:00:00,6,8,4.63026213,-74.07976893,57.98892561754127
AV. El Dorado,2020-01-04 09:00:00,6,9,4.63026213,-74.07976893,58.007378841384615
AV. El Dorado,2020-01-04 10:00:00,6,10,4.63026213,-74.07976893,57.8134346364164
AV. El Dorado,2020-01-04 11:00:00,6,11,4.63026213,-74.07976893,57.85535732876475
AV. El Dorado,2020-01-04 12:00:00,6,12,4.63026213,-74.07976893,57.913425055094756
AV. El Dorado,2020-01-04 13:00:00,6,13,4.63026213,-74.07976893,57.96402593979989
AV. El Dorado,2020-01-04 14:00:00,6,14,4.63026213,-74.07976893,57.98120398374241
AV. El Dorado,2020-01-04 15:00:00,6,15,4.63026213,-74.07976893,57.69452056592919
AV. El Dorado,2020-01-04 16:00:00,6,16,4.63026213,-74.07976893,57.50861133760583
AV. El Dorado,2020-01-04 17:00:00,6,17,4.63026213,-74.07976893,57.284070598561286
AV. El Dorado,2020-01-04 18:00:00,6,18,4.63026213,-74.07976893,57.01072990128705
AV. El Dorado,2020-01-04 19:00:00,6,19,4.63026213,-74.07976893,56.83898702053231
AV. El Dorado,2020-01-04 20:00:00,6,20,4.63026213,-74.07976893,56.54722555536003
AV. El Dorado,2020-01-04 21:00:00,6,21,4.63026213,-74.07976893,56.16775198408155
AV. El Dorado,2020-01-04 22:00:00,6,22,4.63026213,-74.07976893,55.04667747825095
AV. El Dorado,2020-01-04 23:00:00,6,23,4.63026213,-74.07976893,52.99500393362036
AV. El Dorado,2020-01-05 00:00:00,7,0,4.63026213,-74.07976893,54.4845234837552
AV. El Dorado,2020-01-05 01:00:00,7,1,4.63026213,-74.07976893,53.36042712337342
AV. El Dorado,2020-01-05 02:00:00,7,2,4.63026213,-74.07976893,53.13917900786775
AV. El Dorado,2020-01-05 03:00:00,7,3,4.63026213,-74.07976893,53.057530296436944
AV. El Dorado,2020-01-05 04:00:00,7,4,4.63026213,-74.07976893,53.59681218876387
AV. El Dorado,2020-01-05 05:00:00,7,5,4.63026213,-74.07976893,53.39461616291556
AV. El Dorado,2020-01-05 06:00:00,7,6,4.63026213,-74.07976893,54.463907880317386
AV. El Dorado,2020-01-05 07:00:00,7,7,4.63026213,-74.07976893,54.70217774561547
AV. El Dorado,2020-01-05 08:00:00,7,8,4.63026213,-74.07976893,55.04593980492749
AV. El Dorado,2020-01-05 09:00:00,7,9,4.63026213,-74.07976893,55.230010755834485
AV. El Dorado,2020-01-05 10:00:00,7,10,4.63026213,-74.07976893,55.46888472628887
AV. El Dorado,2020-01-05 11:00:00,7,11,4.63026213,-74.07976893,55.66835216334589
AV. El Dorado,2020-01-05 12:00:00,7,12,4.63026213,-74.07976893,55.95696194750274
AV. El Dorado,2020-01-05 13:00:00,7,13,4.63026213,-74.07976893,56.15172496129443
AV. El Dorado,2020-01-05 14:00:00,7,14,4.63026213,-74.07976893,56.15929864332726
AV. El Dorado,2020-01-05 15:00:00,7,15,4.63026213,-74.07976893,56.0315873169505
AV. El Dorado,2020-01-05 16:00:00,7,16,4.63026213,-74.07976893,55.63136637482365
AV. El Dorado,2020-01-05 17:00:00,7,17,4.63026213,-74.07976893,55.47841384448214
AV. El Dorado,2020-01-05 18:00:00,7,18,4.63026213,-74.07976893,55.17652743291789
AV. El Dorado,2020-01-05 19:00:00,7,19,4.63026213,-74.07976893,55.06979143432078
AV. El Dorado,2020-01-05 20:00:00,7,20,4.63026213,-74.07976893,54.84182551604248
AV. El Dorado,2020-01-05 21:00:00,7,21,4.63026213,-74.07976893,54.342070025458035
AV. El Dorado,2020-01-05 22:00:00,7,22,4.63026213,-74.07976893,52.58256696094766
AV. El Dorado,2020-01-05 23:00:00,7,23,4.63026213,-74.07976893,50.44223723351597
AV. El Dorado,2020-01-06 00:00:00,1,0,4.63026213,-74.07976893,52.29118455684624
AV. El Dorado,2020-01-06 01:00:00,1,1,4.63026213,-74.07976893,51.21998786044375
AV. El Dorado,2020-01-06 02:00:00,1,2,4.63026213,-74.07976893,50.95140811406644
AV. El Dorado,2020-01-06 03:00:00,1,3,4.63026213,-74.07976893,51.871742452292025
AV. El Dorado,2020-01-06 04:00:00,1,4,4.63026213,-74.07976893,55.16883438401816
AV. El Dorado,2020-01-06 05:00:00,1,5,4.63026213,-74.07976893,56.23026496173092
AV. El Dorado,2020-01-06 06:00:00,1,6,4.63026213,-74.07976893,57.4367879593198
AV. El Dorado,2020-01-06 07:00:00,1,7,4.63026213,-74.07976893,57.713646700427866
AV. El Dorado,2020-01-06 08:00:00,1,8,4.63026213,-74.07976893,57.633469074262415
AV. El Dorado,2020-01-06 09:00:00,1,9,4.63026213,-74.07976893,57.634745964909605
AV. El Dorado,2020-01-06 10:00:00,1,10,4.63026213,-74.07976893,57.47099448886424
AV. El Dorado,2020-01-06 11:00:00,1,11,4.63026213,-74.07976893,57.5602793818304
AV. El Dorado,2020-01-06 12:00:00,1,12,4.63026213,-74.07976893,57.64187880675481
AV. El Dorado,2020-01-06 13:00:00,1,13,4.63026213,-74.07976893,57.76641912666646
AV. El Dorado,2020-01-06 14:00:00,1,14,4.63026213,-74.07976893,57.87023408790267
AV. El Dorado,2020-01-06 15:00:00,1,15,4.63026213,-74.07976893,57.83229913810992
AV. El Dorado,2020-01-06 16:00:00,1,16,4.63026213,-74.07976893,57.8534041587156
AV. El Dorado,2020-01-06 17:00:00,1,17,4.63026213,-74.07976893,57.767449027254365
AV. El Dorado,2020-01-06 18:00:00,1,18,4.63026213,-74.07976893,57.51168550132858
AV. El Dorado,2020-01-06 19:00:00,1,19,4.63026213,-74.07976893,57.09925093337444
AV. El Dorado,2020-01-06 20:00:00,1,20,4.63026213,-74.07976893,56.65845653257406
AV. El Dorado,2020-01-06 21:00:00,1,21,4.63026213,-74.07976893,55.70428929546452
AV. El Dorado,2020-01-06 22:00:00,1,22,4.63026213,-74.07976893,54.144088843156354
AV. El Dorado,2020-01-06 23:00:00,1,23,4.63026213,-74.07976893,51.67699266446032
AV. El Dorado,2020-01-07 00:00:00,2,0,4.63026213,-74.07976893,52.64140156454387
AV. El Dorado,2020-01-07 01:00:00,2,1,4.63026213,-74.07976893,51.22443512444329
AV. El Dorado,2020-01-07 02:00:00,2,2,4.63026213,-74.07976893,50.853410927216125
AV. El Dorado,2020-01-07 03:00:00,2,3,4.63026213,-74.07976893,51.95943662262275
AV. El Dorado,2020-01-07 04:00:00,2,4,4.63026213,-74.07976893,55.59548377503478
AV. El Dorado,2020-01-07 05:00:00,2,5,4.63026213,-74.07976893,56.97856282318828
AV. El Dorado,2020-01-07 06:00:00,2,6,4.63026213,-74.07976893,58.174116681219985
AV. El Dorado,2020-01-07 07:00:00,2,7,4.63026213,-74.07976893,58.500839299488085
AV. El Dorado,2020-01-07 08:00:00,2,8,4.63026213,-74.07976893,58.40736397807302
AV. El Dorado,2020-01-07 09:00:00,2,9,4.63026213,-74.07976893,58.35084702909105
AV. El Dorado,2020-01-07 10:00:00,2,10,4.63026213,-74.07976893,58.2033883014549
AV. El Dorado,2020-01-07 11:00:00,2,11,4.63026213,-74.07976893,58.30327157301782
AV. El Dorado,2020-01-07 12:00:00,2,12,4.63026213,-74.07976893,58.38541528197868
AV. El Dorado,2020-01-07 13:00:00,2,13,4.63026213,-74.07976893,58.56428277893325
AV. El Dorado,2020-01-07 14:00:00,2,14,4.63026213,-74.07976893,58.60750224528104
AV. El Dorado,2020-01-07 15:00:00,2,15,4.63026213,-74.07976893,58.5216677744761
AV. El Dorado,2020-01-07 16:00:00,2,16,4.63026213,-74.07976893,58.431331143401884
AV. El Dorado,2020-01-07 17:00:00,2,17,4.63026213,-74.07976893,58.257724662673375
AV. El Dorado,2020-01-07 18:00:00,2,18,4.63026213,-74.07976893,57.9589565809573
AV. El Dorado,2020-01-07 19:00:00,2,19,4.63026213,-74.07976893,57.640022557154225
AV. El Dorado,2020-01-07 20:00:00,2,20,4.63026213,-74.07976893,57.20179323966762
AV. El Dorado,2020-01-07 21:00:00,2,21,4.63026213,-74.07976893,56.47704088981245
AV. El Dorado,2020-01-07 22:00:00,2,22,4.63026213,-74.07976893,55.05704886842937
AV. El Dorado,2020-01-07 23:00:00,2,23,4.63026213,-74.07976893,52.239257262443815
Pepe Sierra,2020-01-01 00:00:00,3,0,4.69785859,-74.05531281,44.39758919548671
Pepe Sierra,2020-01-01 01:00:00,3,1,4.69785859,-74.05531281,43.639713265105534
Pepe Sierra,2020-01-01 02:00:00,3,2,4.69785859,-74.05531281,43.47458014469732
Pepe Sierra,2020-01-01 03:00:00,3,3,4.69785859,-74.05531281,42.68180597071346
Pepe Sierra,2020-01-01 04:00:00,3,4,4.69785859,-74.05531281,44.11540883019632
Pepe Sierra,2020-01-01 05:00:00,3,5,4.69785859,-74.05531281,49.88114921790437
Pepe Sierra,2020-01-01 06:00:00,3,6,4.69785859,-74.05531281,53.750072686296534
Pepe Sierra,2020-01-01 07:00:00,3,7,4.69785859,-74.05531281,54.41343524914271
Pepe Sierra,2020-01-01 08:00:00,3,8,4.69785859,-74.05531281,54.16798444318591
Pepe Sierra,2020-01-01 09:00:00,3,9,4.69785859,-74.05531281,54.16150204887614
Pepe Sierra,2020-01-01 10:00:00,3,10,4.69785859,-74.05531281,54.251353478035895
Pepe Sierra,2020-01-01 11:00:00,3,11,4.69785859,-74.05531281,54.298554235065005
Pepe Sierra,2020-01-01 12:00:00,3,12,4.69785859,-74.05531281,54.38905403134382
Pepe Sierra,2020-01-01 13:00:00,3,13,4.69785859,-74.05531281,54.56307634174019
Pepe Sierra,2020-01-01 14:00:00,3,14,4.69785859,-74.05531281,54.79036735292031
Pepe Sierra,2020-01-01 15:00:00,3,15,4.69785859,-74.05531281,54.779162686885044
Pepe Sierra,2020-01-01 16:00:00,3,16,4.69785859,-74.05531281,54.48533897327814
Pepe Sierra,2020-01-01 17:00:00,3,17,4.69785859,-74.05531281,54.088560804397446
Pepe Sierra,2020-01-01 18:00:00,3,18,4.69785859,-74.05531281,53.519153213848725
Pepe Sierra,2020-01-01 19:00:00,3,19,4.69785859,-74.05531281,52.70486618643374
Pepe Sierra,2020-01-01 20:00:00,3,20,4.69785859,-74.05531281,51.78346709951103
Pepe Sierra,2020-01-01 21:00:00,3,21,4.69785859,-74.05531281,51.16738041208124
Pepe Sierra,2020-01-01 22:00:00,3,22,4.69785859,-74.05531281,50.165003638392896
Pepe Sierra,2020-01-01 23:00:00,3,23,4.69785859,-74.05531281,48.37010109664909
Pepe Sierra,2020-01-02 00:00:00,4,0,4.69785859,-74.05531281,45.44682393063116
Pepe Sierra,2020-01-02 01:00:00,4,1,4.69785859,-74.05531281,44.73699438756332
Pepe Sierra,2020-01-02 02:00:00,4,2,4.69785859,-74.05531281,44.67813341904308
Pepe Sierra,2020-01-02 03:00:00,4,3,4.69785859,-74.05531281,43.58947566748731
Pepe Sierra,2020-01-02 04:00:00,4,4,4.69785859,-74.05531281,44.713458120705106
Pepe Sierra,2020-01-02 05:00:00,4,5,4.69785859,-74.05531281,50.119157711336264
Pepe Sierra,2020-01-02 06:00:00,4,6,4.69785859,-74.05531281,53.91182266816451
Pepe Sierra,2020-01-02 07:00:00,4,7,4.69785859,-74.05531281,54.514841079715985
Pepe Sierra,2020-01-02 08:00:00,4,8,4.69785859,-74.05531281,54.315640069494286
Pepe Sierra,2020-01-02 09:00:00,4,9,4.69785859,-74.05531281,54.30743855498986
Pepe Sierra,2020-01-02 10:00:00,4,10,4.69785859,-74.05531281,54.411666629438486
Pepe Sierra,2020-01-02 11:00:00,4,11,4.69785859,-74.05531281,54.47188732115047
Pepe Sierra,2020-01-02 12:00:00,4,12,4.69785859,-74.05531281,54.54970316446256
Pepe Sierra,2020-01-02 13:00:00,4,13,4.69785859,-74.05531281,54.73695538181407
Pepe Sierra,2020-01-02 14:00:00,4,14,4.69785859,-74.05531281,54.90285390696878
Pepe Sierra,2020-01-02 15:00:00,4,15,4.69785859,-74.05531281,54.87759489603665
Pepe Sierra,2020-01-02 16:00:00,4,16,4.69785859,-74.05531281,54.63281920658758
Pepe Sierra,2020-01-02 17:00:00,4,17,4.69785859,-74.05531281,54.21976245072899
Pepe Sierra,2020-01-02 18:00:00,4,18,4.69785859,-74.05531281,53.70609037429834
Pepe Sierra,2020-01-02 19:00:00,4,19,4.69785859,-74.05531281,52.89180334688336
Pepe Sierra,2020-01-02 20:00:00,4,20,4.69785859,-74.05531281,51.95762158124608
Pepe Sierra,2020-01-02 21:00:00,4,21,4.69785859,-74.05531281,51.33335896329586
Pepe Sierra,2020-01-02 22:00:00,4,22,4.69785859,-74.05531281,50.383313880443424
Pepe Sierra,2020-01-02 23:00:00,4,23,4.69785859,-74.05531281,48.788724836934975
Pepe Sierra,2020-01-03 00:00:00,5,0,4.69785859,-74.05531281,46.29752812654146
