Estación;latitude;longitude;Variable;Hora;Valor_max;Valor_mean;Valor_min
CAI Alamos;4.690173000000001;-74.11727900000001;L10;9;99.7;60.40051298701298;12.3
CAI Alamos;4.690173000000001;-74.11727900000001;L10;10;99.3;60.54612975391466;12.2
CAI Alamos;4.690173000000001;-74.11727900000001;L10;11;99.2;60.39441758241709;11.8
CAI Alamos;4.690173000000001;-74.11727900000001;L10;12;99.8;60.22793721973087;12.1
CAI Alamos;4.690173000000001;-74.11727900000001;L10;13;103.5;60.75219004230366;14.9
CAI Alamos;4.690173000000001;-74.11727900000001;L10;14;99.2;60.77064220183487;14.6
CAI Alamos;4.690173000000001;-74.11727900000001;L10;15;98.8;60.71473376623363;14.8
CAI Alamos;4.690173000000001;-74.11727900000001;L10;16;104.3;60.43153896103866;15.5
CAI Alamos;4.690173000000001;-74.11727900000001;L10;17;101.3;60.441967107384734;15.8
CAI Alamos;4.690173000000001;-74.11727900000001;L10;18;101.4;59.73565301515624;15.4
CAI Alamos;4.690173000000001;-74.11727900000001;L10;19;100.8;59.327450851900274;9.6
CAI Alamos;4.690173000000001;-74.11727900000001;L10;20;100.5;58.8564269443539;9.5
CAI Alamos;4.690173000000001;-74.11727900000001;L10;21;100.2;58.78585812356961;9.3
CAI Alamos;4.690173000000001;-74.11727900000001;L10;22;99.4;58.19617962902658;8.6
CAI Alamos;4.690173000000001;-74.11727900000001;L10;23;98.4;55.730662337662125;7.9
CAI Alamos;4.690173000000001;-74.11727900000001;L50;0;97.4;42.97997862486654;7.3
CAI Alamos;4.690173000000001;-74.11727900000001;L50;1;96.7;40.939234576047376;5.0
CAI Alamos;4.690173000000001;-74.11727900000001;L50;2;96.2;39.828102453102495;4.9
CAI Alamos;4.690173000000001;-74.11727900000001;L50;3;96.2;39.83551328068894;5.3
CAI Alamos;4.690173000000001;-74.11727900000001;L50;4;96.3;45.70973147153595;7.6
CAI Alamos;4.690173000000001;-74.11727900000001;L50;5;96.4;51.215814285714025;8.0
CAI Alamos;4.690173000000001;-74.11727900000001;L50;6;97.3;53.0853928571428;9.1
CAI Alamos;4.690173000000001;-74.11727900000001;L50;7;98.4;53.52180904522601;9.2
CAI Alamos;4.690173000000001;-74.11727900000001;L50;8;98.4;53.3581285714283;9.4
CAI Alamos;4.690173000000001;-74.11727900000001;L50;9;98.3;53.23255714285686;9.8
CAI Alamos;4.690173000000001;-74.11727900000001;L50;10;98.5;53.69156195156176;10.0
CAI Alamos;4.690173000000001;-74.11727900000001;L50;11;98.3;53.69389481165545;9.9
CAI Alamos;4.690173000000001;-74.11727900000001;L50;12;98.8;53.70179188712509;9.6
CAI Alamos;4.690173000000001;-74.11727900000001;L50;13;103.5;54.10265613783172;13.3
CAI Alamos;4.690173000000001;-74.11727900000001;L50;14;98.1;54.12782640144663;13.2
CAI Alamos;4.690173000000001;-74.11727900000001;L50;15;98.1;54.15878983172182;12.1
CAI Alamos;4.690173000000001;-74.11727900000001;L50;16;100.2;54.05533834586457;11.4
CAI Alamos;4.690173000000001;-74.11727900000001;L50;17;100.2;54.25309702828462;12.6
CAI Alamos;4.690173000000001;-74.11727900000001;L50;18;100.8;53.621634683724224;12.3
CAI Alamos;4.690173000000001;-74.11727900000001;L50;19;100.5;52.720904159131884;9.4
CAI Alamos;4.690173000000001;-74.11727900000001;L50;20;99.8;51.84542713567828;8.2
CAI Alamos;4.690173000000001;-74.11727900000001;L50;21;99.6;51.358722943722995;8.9
CAI Alamos;4.690173000000001;-74.11727900000001;L50;22;98.6;49.780854271356674;7.8
CAI Alamos;4.690173000000001;-74.11727900000001;L50;23;97.5;46.72475474400275;7.7
CAI Alamos;4.690173000000001;-74.11727900000001;L90;0;97.0;38.84158371040719;2.3
CAI Alamos;4.690173000000001;-74.11727900000001;L90;1;96.3;37.64260344306874;2.7
CAI Alamos;4.690173000000001;-74.11727900000001;L90;2;96.1;36.25449493298451;2.2
CAI Alamos;4.690173000000001;-74.11727900000001;L90;3;96.1;36.11692759295518;4.4
CAI Alamos;4.690173000000001;-74.11727900000001;L90;4;96.0;38.94492027334839;4.5
CAI Alamos;4.690173000000001;-74.11727900000001;L90;5;95.7;45.05241558441568;7.1
CAI Alamos;4.690173000000001;-74.11727900000001;L90;6;96.6;47.61301948051929;7.6
CAI Alamos;4.690173000000001;-74.11727900000001;L90;7;98.0;48.29893020221801;7.8
CAI Alamos;4.690173000000001;-74.11727900000001;L90;8;97.8;48.119701298701074;8.3
CAI Alamos;4.690173000000001;-74.11727900000001;L90;9;97.8;48.12014935064931;8.6
CAI Alamos;4.690173000000001;-74.11727900000001;L90;10;98.0;48.792010226909284;8.8
CAI Alamos;4.690173000000001;-74.11727900000001;L90;11;98.0;48.97462480376767;8.6
CAI Alamos;4.690173000000001;-74.11727900000001;L90;12;98.2;49.08838565022416;8.6
CAI Alamos;4.690173000000001;-74.11727900000001;L90;13;103.5;49.52277253498204;8.4
CAI Alamos;4.690173000000001;-74.11727900000001;L90;14;97.5;49.5102752293575;8.7
CAI Alamos;4.690173000000001;-74.11727900000001;L90;15;97.6;49.512181818181446;8.6
CAI Alamos;4.690173000000001;-74.11727900000001;L90;16;97.5;49.51666233766217;8.1
CAI Alamos;4.690173000000001;-74.11727900000001;L90;17;99.4;49.81024185746512;8.1
CAI Alamos;4.690173000000001;-74.11727900000001;L90;18;100.4;49.14942276684922;8.2
CAI Alamos;4.690173000000001;-74.11727900000001;L90;19;100.5;47.98365661861085;7.6
CAI Alamos;4.690173000000001;-74.11727900000001;L90;20;99.6;46.856648226488645;6.0
CAI Alamos;4.690173000000001;-74.11727900000001;L90;21;98.4;46.04005230467458;5.6
CAI Alamos;4.690173000000001;-74.11727900000001;L90;22;98.3;43.98818093068624;5.2
CAI Alamos;4.690173000000001;-74.11727900000001;L90;23;97.2;40.94777922077917;2.9
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;0;95.8;48.917221187117406;8.0
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;1;95.1;46.37756497947997;6.9
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;2;94.9;46.16329923273651;8.1
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;3;94.6;47.684374160623335;9.1
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;4;94.5;52.504361516816466;9.4
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;5;93.8;56.14014037433116;9.6
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;6;95.2;58.10532754010693;9.3
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;7;96.5;58.7557346226162;10.2
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;8;96.3;58.473890374331376;10.4
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;9;95.9;58.28999331550787;11.9
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;10;96.2;58.156869324911185;14.1
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;11;96.0;57.90755009696158;12.3
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;12;96.2;57.790292798733816;12.0
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;13;95.7;58.60093796060584;15.0
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;14;95.2;58.35655018888329;14.6
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;15;95.4;58.2714839572193;14.4
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;16;97.2;57.975287433154904;15.2
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;17;97.6;58.00277519585724;15.8
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;18;98.4;57.430374452263564;15.2
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;19;98.4;57.214456287102024;10.4
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;20;97.7;56.72145919871372;10.4
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;21;97.2;56.84575986000796;9.9
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;22;96.7;56.68495913171636;9.8
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;23;95.8;55.598375668448966;8.1
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;0;115.3;71.4679961215257;8.8
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;1;134.4;68.89709453337376;6.9
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;2;115.1;70.78530892448522;15.5
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;3;116.3;72.77299412915826;19.5
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;4;121.3;76.36068987959658;24.8
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;5;121.2;79.31104545454568;28.4
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;6;124.1;80.66430519480522;9.6
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;7;123.5;82.10613176777558;31.8
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;8;121.2;81.69461038961077;32.6
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;9;127.1;81.66144155844151;37.9
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;10;121.3;81.16820709491819;36.1
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;11;137.0;80.55842386185273;19.3
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;12;132.4;80.49037155669431;24.8
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;13;123.5;81.66750406768575;17.0
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;14;126.5;81.21348623853171;36.3
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;15;124.0;81.11794805194813;31.3
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;16;127.0;80.82070779220786;32.9
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;17;123.5;80.42561754272828;39.0
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;18;128.0;80.01480812641091;38.2
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;19;120.0;80.09463302752252;20.5
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;20;124.0;79.52566872762753;31.5
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;21;118.4;80.24501471068999;24.3
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;22;118.6;80.50322160754966;22.3
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;23;133.6;80.07054545454527;14.8
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;0;96.9;34.40656755009699;0.0
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;1;96.1;33.70868015705215;0.0
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;2;96.1;32.59064400130747;1.6
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;3;95.9;32.5552707110241;1.9
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;4;95.9;33.83521640091109;2.6
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;5;95.2;37.348720779220976;3.2
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;6;96.3;40.39923376623375;5.6
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;7;97.6;41.228225701239076;6.2
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;8;97.4;41.155350649350574;6.7
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;9;97.6;41.308902597402444;6.4
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;10;97.7;42.14047299456699;6.7
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;11;97.7;42.575786499215035;6.9
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;12;97.9;42.87764253683524;7.2
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;13;103.6;43.31510575984359;6.0
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;14;97.1;43.22150065530807;6.7
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;15;97.4;43.21845454545446;6.4
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;16;97.2;43.2256233766234;7.3
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;17;98.9;43.57552402450808;6.9
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;18;100.2;42.8516994517894;7.1
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;19;100.6;41.38115989515049;5.5
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;20;99.3;40.225746827204375;4.0
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;21;98.0;39.28391631252019;2.7
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;22;98.1;37.260917670029094;2.2
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;23;97.1;35.254733766233585;2.0
CAI Americas;4.619148;-74.139036;L10;0;101.8;58.27714285714326;7.4
CAI Americas;4.619148;-74.139036;L10;1;95.2;57.32124025974062;7.9
CAI Americas;4.619148;-74.139036;L10;2;92.0;58.377490054249726;10.3
CAI Americas;4.619148;-74.139036;L10;3;94.0;60.295985714285784;10.0
CAI Americas;4.619148;-74.139036;L10;4;95.8;62.92967741935521;9.8
CAI Americas;4.619148;-74.139036;L10;5;95.9;64.40424052832844;13.9
CAI Americas;4.619148;-74.139036;L10;6;96.9;64.55667234913075;17.7
CAI Americas;4.619148;-74.139036;L10;7;97.6;64.21921304501967;15.9
CAI Americas;4.619148;-74.139036;L10;8;96.0;63.80501066098088;18.3
CAI Americas;4.619148;-74.139036;L10;9;95.7;63.3622081128751;18.6
CAI Americas;4.619148;-74.139036;L10;10;96.8;63.82759598754808;19.3
CAI Americas;4.619148;-74.139036;L10;11;96.5;63.88570745044448;19.3
CAI Americas;4.619148;-74.139036;L10;12;96.6;64.02003417635002;20.2
CAI Americas;4.619148;-74.139036;L10;13;96.9;64.02583756345186;19.2
CAI Americas;4.619148;-74.139036;L10;14;99.4;64.11504619758342;20.1
CAI Americas;4.619148;-74.139036;L10;15;96.5;63.97355755894623;19.3
CAI Americas;4.619148;-74.139036;L10;16;97.9;63.920229405631154;19.7
CAI Americas;4.619148;-74.139036;L10;17;95.1;63.77901764095532;20.9
CAI Americas;4.619148;-74.139036;L10;18;95.5;63.35312220309832;19.6
CAI Americas;4.619148;-74.139036;L10;19;95.3;63.021114982578624;19.4
CAI Americas;4.619148;-74.139036;L10;20;95.2;62.75668292682958;18.7
CAI Americas;4.619148;-74.139036;L10;21;94.7;62.59714285714277;16.9
CAI Americas;4.619148;-74.139036;L10;22;99.2;61.76848235697169;14.5
CAI Americas;4.619148;-74.139036;L10;23;93.2;60.38194095690582;13.6
CAI Americas;4.619148;-74.139036;L50;0;94.5;51.59475568817655;7.4
CAI Americas;4.619148;-74.139036;L50;1;95.2;50.47935623869812;7.9
CAI Americas;4.619148;-74.139036;L50;2;87.9;50.53633699633728;6.2
CAI Americas;4.619148;-74.139036;L50;3;89.3;52.85005617977537;6.8
CAI Americas;4.619148;-74.139036;L50;4;91.8;56.63450855551164;6.6
CAI Americas;4.619148;-74.139036;L50;5;92.5;59.39816270922559;8.7
CAI Americas;4.619148;-74.139036;L50;6;92.8;59.992647619047546;10.3
CAI Americas;4.619148;-74.139036;L50;7;92.5;59.45952248308824;11.0
CAI Americas;4.619148;-74.139036;L50;8;92.2;58.78832402234684;12.1
CAI Americas;4.619148;-74.139036;L50;9;91.8;58.39426984127023;11.5
CAI Americas;4.619148;-74.139036;L50;10;92.7;58.706529503105465;13.1
CAI Americas;4.619148;-74.139036;L50;11;92.4;58.846403676752345;14.7
CAI Americas;4.619148;-74.139036;L50;12;92.7;59.01652406417146;14.3
CAI Americas;4.619148;-74.139036;L50;13;94.8;59.13815510204116;15.5
CAI Americas;4.619148;-74.139036;L50;14;92.6;59.17053471667988;14.7
CAI Americas;4.619148;-74.139036;L50;15;92.7;59.07976387249151;14.5
CAI Americas;4.619148;-74.139036;L50;16;92.2;59.185675146771146;14.6
CAI Americas;4.619148;-74.139036;L50;17;91.8;59.19680124223609;14.3
CAI Americas;4.619148;-74.139036;L50;18;91.3;58.68708509819052;14.1
CAI Americas;4.619148;-74.139036;L50;19;93.5;58.17403659011331;13.2
CAI Americas;4.619148;-74.139036;L50;20;90.8;57.64590112884422;11.9
CAI Americas;4.619148;-74.139036;L50;21;90.9;57.2855129694158;10.6
CAI Americas;4.619148;-74.139036;L50;22;90.3;55.99355036384548;9.0
CAI Americas;4.619148;-74.139036;L50;23;89.5;53.81219401288378;8.6
CAI Americas;4.619148;-74.139036;L90;0;94.5;46.30841753094693;5.6
CAI Americas;4.619148;-74.139036;L90;1;95.2;45.117058441558555;4.2
CAI Americas;4.619148;-74.139036;L90;2;84.8;44.29920433996381;3.5
CAI Americas;4.619148;-74.139036;L90;3;84.9;46.43370000000043;5.0
CAI Americas;4.619148;-74.139036;L90;4;89.0;50.80263027295296;4.2
CAI Americas;4.619148;-74.139036;L90;5;90.0;54.76223844282292;6.5
CAI Americas;4.619148;-74.139036;L90;6;90.2;55.64025912035485;7.3
CAI Americas;4.619148;-74.139036;L90;7;89.6;55.05371144984055;8.0
CAI Americas;4.619148;-74.139036;L90;8;89.4;54.40945273631861;8.9
CAI Americas;4.619148;-74.139036;L90;9;89.3;54.28351322751361;8.9
CAI Americas;4.619148;-74.139036;L90;10;89.6;54.80151504669669;9.3
CAI Americas;4.619148;-74.139036;L90;11;90.4;55.01536568694498;10.8
CAI Americas;4.619148;-74.139036;L90;12;90.2;55.24233082706784;11.0
CAI Americas;4.619148;-74.139036;L90;13;94.8;55.4525888324873;11.4
CAI Americas;4.619148;-74.139036;L90;14;89.9;55.38393745557956;10.7
CAI Americas;4.619148;-74.139036;L90;15;90.0;55.393890429958255;11.2
CAI Americas;4.619148;-74.139036;L90;16;92.2;55.60031282586052;10.7
CAI Americas;4.619148;-74.139036;L90;17;89.7;55.65393981321364;9.9
CAI Americas;4.619148;-74.139036;L90;18;89.2;54.95911187607622;9.1
CAI Americas;4.619148;-74.139036;L90;19;93.5;54.254606271777305;8.7
CAI Americas;4.619148;-74.139036;L90;20;88.6;53.441170731707714;8.6
CAI Americas;4.619148;-74.139036;L90;21;88.8;52.90363384188661;8.4
CAI Americas;4.619148;-74.139036;L90;22;88.1;51.22892771497104;8.0
CAI Americas;4.619148;-74.139036;L90;23;87.3;48.51107567017303;7.0
CAI Americas;4.619148;-74.139036;Leq;0;89.1;55.41065573770493;7.5
CAI Americas;4.619148;-74.139036;Leq;1;87.9;54.48822860962542;8.0
CAI Americas;4.619148;-74.139036;Leq;2;77.4;55.207371556217296;12.3
CAI Americas;4.619148;-74.139036;Leq;3;78.2;56.89008823529412;11.1
CAI Americas;4.619148;-74.139036;Leq;4;80.8;59.70255437162464;11.3
CAI Americas;4.619148;-74.139036;Leq;5;79.2;61.35525261199358;13.6
CAI Americas;4.619148;-74.139036;Leq;6;88.8;61.560058963919595;17.8
CAI Americas;4.619148;-74.139036;Leq;7;82.8;61.22204787622214;16.0
CAI Americas;4.619148;-74.139036;Leq;8;78.4;60.812203687445106;18.4
CAI Americas;4.619148;-74.139036;Leq;9;79.8;60.48542483660117;19.9
CAI Americas;4.619148;-74.139036;Leq;10;82.3;60.99313488107094;18.2
CAI Americas;4.619148;-74.139036;Leq;11;79.7;61.075218125528025;19.9
CAI Americas;4.619148;-74.139036;Leq;12;79.7;61.24097945398233;20.1
CAI Americas;4.619148;-74.139036;Leq;13;81.5;61.308412959092266;19.3
CAI Americas;4.619148;-74.139036;Leq;14;83.2;61.35114135206321;19.7
CAI Americas;4.619148;-74.139036;Leq;15;90.7;61.20948029697279;20.1
CAI Americas;4.619148;-74.139036;Leq;16;78.9;61.19100472305693;20.0
CAI Americas;4.619148;-74.139036;Leq;17;81.4;61.08139866115911;19.5
CAI Americas;4.619148;-74.139036;Leq;18;80.7;60.64912119064487;19.9
CAI Americas;4.619148;-74.139036;Leq;19;80.9;60.2842539454807;19.7
CAI Americas;4.619148;-74.139036;Leq;20;80.4;59.90890961262563;18.2
CAI Americas;4.619148;-74.139036;Leq;21;79.1;59.734965733866495;19.3
CAI Americas;4.619148;-74.139036;Leq;22;81.6;58.838855974044435;15.4
CAI Americas;4.619148;-74.139036;Leq;23;84.4;57.41615900516966;15.2
CAI Americas;4.619148;-74.139036;Lmax;0;140.0;75.82617597858773;7.5
CAI Americas;4.619148;-74.139036;Lmax;1;125.9;74.48637662337674;8.0
CAI Americas;4.619148;-74.139036;Lmax;2;126.1;77.28279927667234;29.2
CAI Americas;4.619148;-74.139036;Lmax;3;122.4;78.50070714285664;24.7
CAI Americas;4.619148;-74.139036;Lmax;4;124.7;81.16207727756041;27.7
CAI Americas;4.619148;-74.139036;Lmax;5;126.4;81.84924574209224;35.2
CAI Americas;4.619148;-74.139036;Lmax;6;135.9;81.16048414592565;28.3
CAI Americas;4.619148;-74.139036;Lmax;7;132.5;81.13911378943591;16.0
CAI Americas;4.619148;-74.139036;Lmax;8;130.6;81.25118692252975;41.9
CAI Americas;4.619148;-74.139036;Lmax;9;128.2;81.1331992945323;40.7
CAI Americas;4.619148;-74.139036;Lmax;10;131.8;81.9140574195779;39.8
CAI Americas;4.619148;-74.139036;Lmax;11;124.8;81.89441558441492;23.2
CAI Americas;4.619148;-74.139036;Lmax;12;126.4;81.99571428571414;41.4
CAI Americas;4.619148;-74.139036;Lmax;13;129.8;81.94153009427134;19.3
CAI Americas;4.619148;-74.139036;Lmax;14;130.1;82.14299928926742;38.0
CAI Americas;4.619148;-74.139036;Lmax;15;124.4;81.79434812760014;32.4
CAI Americas;4.619148;-74.139036;Lmax;16;129.7;81.9047340980184;44.0
CAI Americas;4.619148;-74.139036;Lmax;17;131.1;81.67492909028024;43.0
CAI Americas;4.619148;-74.139036;Lmax;18;133.9;81.26837177280524;39.9
CAI Americas;4.619148;-74.139036;Lmax;19;131.8;81.08145644599334;21.6
CAI Americas;4.619148;-74.139036;Lmax;20;127.2;80.97742857142819;41.5
CAI Americas;4.619148;-74.139036;Lmax;21;129.8;80.93095006934799;37.1
CAI Americas;4.619148;-74.139036;Lmax;22;130.2;80.16489208633068;39.5
CAI Americas;4.619148;-74.139036;Lmax;23;130.5;79.15691211401352;30.5
CAI Americas;4.619148;-74.139036;Lmin;0;94.6;39.04802944128455;0.0
CAI Americas;4.619148;-74.139036;Lmin;1;95.3;38.10398701298706;2.5
CAI Americas;4.619148;-74.139036;Lmin;2;81.0;36.20734177215183;2.4
CAI Americas;4.619148;-74.139036;Lmin;3;80.8;37.536714285714154;2.5
CAI Americas;4.619148;-74.139036;Lmin;4;84.9;41.107203119461076;2.3
CAI Americas;4.619148;-74.139036;Lmin;5;86.0;46.54898157803267;3.1
CAI Americas;4.619148;-74.139036;Lmin;6;89.4;47.95974087964564;4.6
CAI Americas;4.619148;-74.139036;Lmin;7;86.8;47.58803970223347;6.6
CAI Americas;4.619148;-74.139036;Lmin;8;86.2;47.0047690120827;6.0
CAI Americas;4.619148;-74.139036;Lmin;9;85.8;47.293890652557145;6.4
CAI Americas;4.619148;-74.139036;Lmin;10;86.4;48.29231407817372;6.6
CAI Americas;4.619148;-74.139036;Lmin;11;90.5;48.75051948051989;7.2
CAI Americas;4.619148;-74.139036;Lmin;12;89.7;49.168106630212016;6.9
CAI Americas;4.619148;-74.139036;Lmin;13;94.9;49.423437273386575;0.5
CAI Americas;4.619148;-74.139036;Lmin;14;86.9;48.962110874200704;8.1
CAI Americas;4.619148;-74.139036;Lmin;15;87.9;49.032142857142745;7.3
CAI Americas;4.619148;-74.139036;Lmin;16;91.8;49.38530413625306;7.2
CAI Americas;4.619148;-74.139036;Lmin;17;87.0;49.46845382220714;8.4
CAI Americas;4.619148;-74.139036;Lmin;18;86.2;48.3443786574869;7.7
CAI Americas;4.619148;-74.139036;Lmin;19;93.6;47.46857142857148;6.9
CAI Americas;4.619148;-74.139036;Lmin;20;85.4;46.29829965156809;6.2
CAI Americas;4.619148;-74.139036;Lmin;21;85.8;45.50321081830788;6.7
CAI Americas;4.619148;-74.139036;Lmin;22;84.6;43.44777663583406;3.3
CAI Americas;4.619148;-74.139036;Lmin;23;84.2;40.695459789616685;3.0
CAI Aurora;4.5198267;-74.12164990000001;L10;0;94.2;52.77712550607281;6.7
CAI Aurora;4.5198267;-74.12164990000001;L10;1;92.5;52.52882591093108;8.0
CAI Aurora;4.5198267;-74.12164990000001;L10;2;88.7;52.54975708502026;8.0
CAI Aurora;4.5198267;-74.12164990000001;L10;3;91.7;54.51311740890683;10.0
CAI Aurora;4.5198267;-74.12164990000001;L10;4;94.3;56.999028340081246;8.2
CAI Aurora;4.5198267;-74.12164990000001;L10;5;94.0;58.55149797570852;9.9
CAI Aurora;4.5198267;-74.12164990000001;L10;6;95.3;59.65356275303641;10.0
CAI Aurora;4.5198267;-74.12164990000001;L10;7;97.3;60.21457489878545;10.1
CAI Aurora;4.5198267;-74.12164990000001;L10;8;96.4;60.49788676236052;9.8
CAI Aurora;4.5198267;-74.12164990000001;L10;9;103.0;60.41465069860266;17.6
CAI Aurora;4.5198267;-74.12164990000001;L10;10;105.1;61.14316121403225;13.8
CAI Aurora;4.5198267;-74.12164990000001;L10;11;105.6;60.81785573512023;13.1
